TestName,SubItem,SubSubItem,test time(s),Atlas_test_time(s),Atlas_SubItem,Atlas_Item,Is_Found,Commnet
SOC,PerfState_State17_VBAT4V3,State_17,0.312064,0.095049,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 State_17,Y,short short time
SOC,PerfState_State17_VBAT4V3,Get_CPU_voltage,0.002245,0.000562,PerfState_State11_VBAT4V3,SOC PerfState_State11_VBAT4V3 Get_CPU_voltage,Y,short time
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_MP009,0.102278,0.097896,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 PPVDD_CPU_MP009,Y,short time
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_SRAM_MPS009,0.101950,0.098334,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 PPVDD_CPU_SRAM_MPS009,Y,short time
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_Percentage,0.001716,0.000502,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 PPVDD_CPU_Percentage,Y,short time
SOC,PerfState_State17_VBAT4V3,System_Current_with_WIFIBTOff,0.142559,0.130238,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 System_Current_with_WIFIBTOff,Y,short time
SOC,PerfState_State17_VBAT4V3,Delta_System_Current_4_and_17,0.001309,0.000423,PerfState_State17_VBAT4V3,SOC PerfState_State17_VBAT4V3 Delta_System_Current_4_and_17,Y,short time
SOC,PerfState_State17_VBAT4V3,SystemScheduler,0.312064+0.002245+0.102278+0.101950+0.001716+0.142559+0.001309,0.423004,,,,
,,,,,,,,
,,,,,,,,
SOC,PerfState_State18_VBAT4V3,State_18,0.308329,0.123414,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 State_18,Y,short short time
SOC,PerfState_State18_VBAT4V3,Get_CPU_voltage,0.001732,0.000562,PerfState_State11_VBAT4V3,SOC PerfState_State11_VBAT4V3 Get_CPU_voltage,Y,short time
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_MP00A,0.102653,0.098066,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_MP00A,Y,short time
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_SRAM_MPS00A,0.102600,0.098790,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_SRAM_MPS00A,Y,short time
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_Percentage,0.001609,0.000427,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 PPVDD_CPU_Percentage,Y,short time
SOC,PerfState_State18_VBAT4V3,System_Current_with_WIFIBTOff,0.145011,0.130260,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 System_Current_with_WIFIBTOff,Y,short time
SOC,PerfState_State18_VBAT4V3,Delta_System_Current_4_and_18,0.001623,0.000431,PerfState_State18_VBAT4V3,SOC PerfState_State18_VBAT4V3 Delta_System_Current_4_and_18,Y,short time
SOC,PerfState_State18_VBAT4V3,SystemScheduler,0.308329+0.001732+0.102653+0.102600+0.001609+0.145011+0.001623,0.45195,,,,
,,,,,,,,
,,,,,,,,
SOC,PerfState_State19_VBAT4V3,State_19,0.308809,0.110469,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 State_19,Y,short short time
SOC,PerfState_State19_VBAT4V3,Get_CPU_voltage,0.002366,0.000562,PerfState_State11_VBAT4V3,SOC PerfState_State11_VBAT4V3 Get_CPU_voltage,Y,short time
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_MP105,0.101571,0.097968,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 PPVDD_CPU_MP105,Y,short time
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_SRAM_MPS105,0.100974,0.098492,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 PPVDD_CPU_SRAM_MPS105,Y,short time
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_Percentage,0.001441,0.000421,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 PPVDD_CPU_Percentage,Y,short time
SOC,PerfState_State19_VBAT4V3,System_Current_with_WIFIBTOff,0.144447,0.131428,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 System_Current_with_WIFIBTOff,Y,short time
SOC,PerfState_State19_VBAT4V3,Delta_System_Current_4_and_19,0.001514,0.000478,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 Delta_System_Current_4_and_19,Y,short time
SOC,PerfState_State19_VBAT4V3,State_Default,0.623780,0.254979,PerfState_State19_VBAT4V3,SOC PerfState_State19_VBAT4V3 State_Default,Y,short short time
SOC,PerfState_State19_VBAT4V3,SystemScheduler,0.308809+0.002366+0.101571+0.100974+0.001441+0.144447+0.001514+0.623780,0.694797,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Hibernation,VBUS_FB_DISCONNECT,0.008545,0.006509,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation VBUS_FB_DISCONNECT,Y,short time
Power,CurrentCheck_Hibernation,ORION_COMM_CONN_Dis,0.007370,0.006641,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation ORION_COMM_CONN_Dis,Y,short time
Power,CurrentCheck_Hibernation,VBUS_ORION_To_OAB3_DISCONNECT,0.015155,0.009404,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation VBUS_ORION_To_OAB3_DISCONNECT,Y,short time
Power,CurrentCheck_Hibernation,CREload_Disconnect,0.028361,0.027840,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation CREload_Disconnect,Y,short time
Power,CurrentCheck_Hibernation,CCEload_Disconnect,0.013103,0.013335,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation CCEload_Disconnect,Y,long time
Power,CurrentCheck_Hibernation,PPVBUS_USB_To_VDM,0.011836,0.011836,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation PPVBUS_USB_To_VDM,Y,same time
Power,CurrentCheck_Hibernation,DELAY_10MS_1,0.014208,0.021597,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_10MS_1,Y,long time
Power,CurrentCheck_Hibernation,USB_POWER_ON,0.009162,0.009697,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation USB_POWER_ON,Y,long time
Power,CurrentCheck_Hibernation,DELAY_10MS_2,0.013435,0.017264,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_10MS_2,Y,long time
Power,CurrentCheck_Hibernation,VBUS_to_5V,0.018910,0.019388,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation VBUS_to_5V,Y,long time
Power,CurrentCheck_Hibernation,PPVBUS_USB_EMI_VDM,0.009034,0.007977,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation PPVBUS_USB_EMI_VDM,Y,short time
Power,CurrentCheck_Hibernation,PP_5V0_VDM_Dis,0.007686,0.007641,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation PP_5V0_VDM_Dis,Y,short time
Power,CurrentCheck_Hibernation,DELAY_1000MS_1,1.002865,1.007606,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_1000MS_1,Y,long time
Power,CurrentCheck_Hibernation,VDM_CC1_TO_ACE_CC1,0.010456,0.009659,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation VDM_CC1_TO_ACE_CC1,Y,short time
Power,CurrentCheck_Hibernation,DELAY_1000MS_2,1.002692,1.014519,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_1000MS_2,Y,long time
Power,CurrentCheck_Hibernation,ACE_ready,0.200849,0.120098,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation ACE_ready,Y,short time
Power,CurrentCheck_Hibernation,DELAY_500MS_2,0.504988,0.510971,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation DELAY_500MS_2,Y,long time
Power,CurrentCheck_Hibernation,PD_State_Check,0.100246,0.042730,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation PD_State_Check,Y,short time
Power,CurrentCheck_Hibernation,Delay_500ms_100mA,0.505858,0.512276,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Delay_500ms_100mA,Y,long time
Power,CurrentCheck_Hibernation,USB_ilimit_3000mA_5V,0.496938,0.458589,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation USB_ilimit_3000mA_5V,Y,short time
Power,CurrentCheck_Hibernation,Enter_Suspend_Mode,0.100427,0.028706,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Enter_Suspend_Mode,Y,short time
Power,CurrentCheck_Hibernation,Set_VBAT_4V35,0.019179,0.019998,BuckBoostEfficiency_VBAT4V35_PPVBUS_PROT_4V25,BatteryCharger BuckBoostEfficiency_VBAT4V35_PPVBUS_PROT_4V25 Set_VBAT_4V35,Y,long time
Power,CurrentCheck_Hibernation,Delay_1000MS_4,1.004850,1.004850,,,N,
Power,CurrentCheck_Hibernation,Set_WakeEvent_BTN2,0.092313,0.028592,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Set_WakeEvent_BTN2,Y,short time
Power,CurrentCheck_Hibernation,Put_Device_Init,0.002150,0.115101,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Put_Device_Init,Y,long long time
Power,CurrentCheck_Hibernation,Enter_Hibernation_Mode,0.001281,0.115167,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Enter_Hibernation_Mode,Y,long long time
Power,CurrentCheck_Hibernation,Delay_7000MS,7.004830,7.007715,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Delay_7000MS,Y,long time
Power,CurrentCheck_Hibernation,SET_DETECT_Enter_Hibernation_Mode,0.313107,0.144682,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation SET_DETECT_Enter_Hibernation_Mode,Y,short short time
Power,CurrentCheck_Hibernation,Delay_5000MS_5,5.005557,5.012261,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Delay_5000MS_5,Y,long time
Power,CurrentCheck_Hibernation,Set_GAIN_100_1000mA_Hibernation,0.040375,0.037877,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Set_GAIN_100_1000mA_Hibernation,Y,short time
Power,CurrentCheck_Hibernation,IBUS,0.134034,0.128198,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation IBUS,Y,short time
Power,CurrentCheck_Hibernation,Set_VBAT_3V6,0.023015,0.024061,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Set_Vbatt_3V6,N,long time
Power,CurrentCheck_Hibernation,USB_POWER_OFF,0.010310,0.011100,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation USB_POWER_OFF,Y,long time
Power,CurrentCheck_Hibernation,VDM_VBUS_TO_PPVBUS_USB_EMI_DISCONNECT,0.006874,0.007305,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation VDM_VBUS_TO_PPVBUS_USB_EMI_DISCONNECT,Y,long time
Power,CurrentCheck_Hibernation,CC_Disconn,0.008930,0.009210,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation CC_Disconn,Y,long time
Power,CurrentCheck_Hibernation,Delay_3000MS_6,3.002395,3.011668,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Delay_3000MS_6,Y,long time
Power,CurrentCheck_Hibernation,BATT_CURRENT,1.902671,0.871124,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation BATT_CURRENT,Y,short short time
Power,CurrentCheck_Hibernation,Delay_3860MS,3.866227,3.872252,CurrentCheck_Hibernation,Power CurrentCheck_Hibernation Delay_3860MS,Y,long time
Power,CurrentCheck_Hibernation,SystemScheduler,0.008545+0.007370+0.015155+0.028361+0.013103+0.011836+0.014208+0.009162+0.013435+0.018910+0.009034+0.007686+1.002865+0.010456+1.002692+0.200849+0.504988+0.100246+0.505858+0.496938+0.100427+0.019179+0.092313+0.002150+0.001281+7.004830+0.313107+5.005557+0.040375+0.134034+0.023015+0.010310+0.006874+0.008930+3.002395+1.902671+3.866227,24.280594,,,,
,,,,,,,,
,,,,,,,,
Power,VoltageCheck_Hibernation,PP1V8_S2,0.109132,0.097743,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_S2,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_S2_TOUCH,0.110548,0.097810,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_S2_TOUCH,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_SW1_IO,0.109539,0.099249,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_SW1_IO,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S1_SRAM,0.104323,0.097561,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S1_SRAM,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S2_CIO,0.103900,0.098296,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S2_CIO,Y,short time
Power,VoltageCheck_Hibernation,PP2V63_NAND,0.111426,0.098798,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP2V63_NAND,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S1_QL,0.105007,0.097273,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S1_QL,Y,short time
Power,VoltageCheck_Hibernation,PP3V3_BSB,0.104530,0.097275,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V3_BSB,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_LDCM,0.110627,0.099347,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_LDCM,Y,short time
Power,VoltageCheck_Hibernation,PP1V06_S2,0.110238,0.099743,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V06_S2,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_MOLY_FLEX_VDDIO_CONN,0.110019,0.099036,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_MOLY_FLEX_VDDIO_CONN,Y,short time
Power,VoltageCheck_Hibernation,PP1V25_S2,0.112018,0.099561,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V25_S2,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_IO,0.109924,0.098905,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_IO,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_NAND,0.111967,0.102707,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_NAND,Y,short time
Power,VoltageCheck_Hibernation,PP0V72_S2_VDDLOW,0.110793,0.102097,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP0V72_S2_VDDLOW,Y,short time
Power,VoltageCheck_Hibernation,PP0V88_S1,0.109292,0.100325,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP0V88_S1,Y,short time
Power,VoltageCheck_Hibernation,PP0V88_NAND,0.110575,0.099578,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP0V88_NAND,Y,short time
Power,VoltageCheck_Hibernation,PP0V8_S1_SOC_FIXED,0.111633,0.099898,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP0V8_S1_SOC_FIXED,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_PHOS_FILT,0.109935,0.099679,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_PHOS_FILT,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_S2_KOBOL_A_FILT,0.110933,0.100211,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_S2_KOBOL_A_FILT,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S1_SOC,0.102720,0.098306,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S1_SOC,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_CPU_SRAM,0.104437,0.098493,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_CPU_SRAM,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_CPU,0.103047,0.099096,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_CPU,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_GPU,0.104550,0.098680,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_GPU,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S1_DCS,0.101441,0.098407,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S1_DCS,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_S1_DISP,0.104544,0.099344,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_S1_DISP,Y,short time
Power,VoltageCheck_Hibernation,PPVDD_ECPU,0.102925,0.098003,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVDD_ECPU,Y,short time
Power,VoltageCheck_Hibernation,PP3V3_S2_ACE_PARROT,0.103988,0.098462,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V3_S2_ACE_PARROT,Y,short time
Power,VoltageCheck_Hibernation,PP2V95_S2_SCORPIUS,0.102721,0.098760,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP2V95_S2_SCORPIUS,Y,short time
Power,VoltageCheck_Hibernation,PP2V95_S2_SCORPIUS_FILT,0.103123,0.098908,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP2V95_S2_SCORPIUS_FILT,Y,short time
Power,VoltageCheck_Hibernation,PP3V3_S2_TOUCH,0.101683,0.098447,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V3_S2_TOUCH,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_S2_TOUCH_SW,0.109259,0.100222,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_S2_TOUCH_SW,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_SOC_LN,0.109787,0.100385,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_SOC_LN,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_SERA_ALWAYS,0.110602,0.099857,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_SERA_ALWAYS,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_SIMETRA_ALWAYS,0.111352,0.100008,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_SIMETRA_ALWAYS,Y,short time
Power,VoltageCheck_Hibernation,PP1V2_S2_CIO,0.110706,0.099608,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V2_S2_CIO,Y,short time
Power,VoltageCheck_Hibernation,PPV_BST_AUDIO,0.104174,0.098464,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPV_BST_AUDIO,Y,short time
Power,VoltageCheck_Hibernation,PP1V215_REAR_CAM,0.111092,0.099937,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V215_REAR_CAM,Y,short time
Power,VoltageCheck_Hibernation,PP1V215_FRONT_CAM,0.111827,0.100078,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V215_FRONT_CAM,Y,short time
Power,VoltageCheck_Hibernation,PP1V8_S2_MESA,0.110865,0.099551,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP1V8_S2_MESA,Y,short time
Power,VoltageCheck_Hibernation,PP2V90_FRONT_CAM,0.109849,0.099923,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP2V90_FRONT_CAM,Y,short time
Power,VoltageCheck_Hibernation,PP3V0_ALS,0.104878,0.097991,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V0_ALS,Y,short time
Power,VoltageCheck_Hibernation,PP3V0_ALS_C4_CONN,0.111942,0.100213,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V0_ALS_C4_CONN,Y,short time
Power,VoltageCheck_Hibernation,PP2V95_REAR_CAM,0.110385,0.100276,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP2V95_REAR_CAM,Y,short time
Power,VoltageCheck_Hibernation,PP3V05_S2_MESA_CONN,0.110227,0.099700,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V05_S2_MESA_CONN,Y,short time
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C4_CONN,0.111090,0.100272,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PP3V0_S2_UAT_C4_CONN,Y,short time
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C3A_CONN,0.110540,0.000000,,,N,
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C3B_CONN,0.111303,0.000000,,,N,
Power,VoltageCheck_Hibernation,Set_VBAT_3V2,0.021293,0.021350,BoostEfficiency_VBAT3V2_VBUS5V,BatteryCharger BoostEfficiency_VBAT3V2_VBUS5V Set_VBAT_3V2,Y,long time
Power,VoltageCheck_Hibernation,Delay_1000MS_7,1.006702,1.013494,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation Delay_1000MS_7,Y,long time
Power,VoltageCheck_Hibernation,PPVCC_HIGH_VBAT_3.2V,0.102351,0.099073,VoltageCheck_Hibernation,Power VoltageCheck_Hibernation PPVCC_HIGH_VBAT_3.2V,Y,short time
Power,VoltageCheck_Hibernation,SystemScheduler,0.109132+0.110548+0.109539+0.104323+0.103900+0.111426+0.105007+0.104530+0.110627+0.110238+0.110019+0.112018+0.109924+0.111967+0.110793+0.109292+0.110575+0.111633+0.109935+0.110933+0.102720+0.104437+0.103047+0.104550+0.101441+0.104544+0.102925+0.103988+0.102721+0.103123+0.101683+0.109259+0.109787+0.110602+0.111352+0.110706+0.104174+0.111092+0.111827+0.110865+0.109849+0.104878+0.111942+0.110385+0.110227+0.111090+0.021293+1.006702+0.102351,5.7004,,,,
,,,,,,,,
,,,,,,,,
Power,VoltageCheck_Hibernation,Set_VBAT_3V6,0.018637,0.018637,,Power VoltageCheck_Hibernation Set_Vbatt_3V6,N,
Power,VoltageCheck_Wakeup,ACE_SBU_TO_ZYNQ_SWD_NOCROSS,0.008059,0.007796,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup ACE_SBU_TO_ZYNQ_SWD_NOCROSS,Y,short time
Power,VoltageCheck_Wakeup,BUTTON_POWER_L,0.010003,0.017757,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup BUTTON_POWER_L,Y,long time
Power,VoltageCheck_Wakeup,DELAY_2000MS_2,2.002549,2.006513,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup DELAY_2000MS_2,Y,long time
Power,VoltageCheck_Wakeup,BUTTON_RESET,0.010625,0.010309,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup BUTTON_RESET,Y,short time
Power,VoltageCheck_Wakeup,DELAY_1000MS_2,1.003955,1.016127,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup DELAY_1000MS_2,Y,long time
Power,VoltageCheck_Wakeup,DELAY_8850MS,8.856772,8.863584,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup DELAY_8850MS,Y,long time
Power,VoltageCheck_Wakeup,PP1V8_S2,0.109873,0.100681,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_S2,Y,short time
Power,VoltageCheck_Wakeup,PP1V8_S2_TOUCH,0.109692,0.098003,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_S2_TOUCH,Y,short time
Power,VoltageCheck_Wakeup,PP1V8_SW1_IO,0.110346,0.099551,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_SW1_IO,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S1_SRAM,0.103603,0.099144,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S1_SRAM,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S2_CIO,0.102482,0.098684,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S2_CIO,Y,short time
Power,VoltageCheck_Wakeup,PP2V63_NAND,0.111324,0.098918,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP2V63_NAND,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S1_QL,0.104339,0.098866,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S1_QL,Y,short time
Power,VoltageCheck_Wakeup,PP3V3_BSB,0.103308,0.099529,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP3V3_BSB,Y,short time
Power,VoltageCheck_Wakeup,PP1V8_LDCM,0.110559,0.101912,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_LDCM,Y,short time
Power,VoltageCheck_Wakeup,PP1V06_S2,0.110013,0.101495,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V06_S2,Y,short time
Power,VoltageCheck_Wakeup,PP1V2_MOLY_FLEX_VDDIO_CONN,0.110879,0.100179,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V2_MOLY_FLEX_VDDIO_CONN,Y,short time
Power,VoltageCheck_Wakeup,PP1V2_IO,0.111067,0.100420,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V2_IO,Y,short time
Power,VoltageCheck_Wakeup,PP1V2_NAND,0.112195,0.100134,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V2_NAND,Y,short time
Power,VoltageCheck_Wakeup,PP0V72_S2_VDDLOW,0.111211,0.099918,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP0V72_S2_VDDLOW,Y,short time
Power,VoltageCheck_Wakeup,PP0V88_S1,0.110696,0.099720,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP0V88_S1,Y,short time
Power,VoltageCheck_Wakeup,PP0V88_NAND,0.108578,0.099881,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP0V88_NAND,Y,short time
Power,VoltageCheck_Wakeup,PP0V8_S1_SOC_FIXED,0.109759,0.100508,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP0V8_S1_SOC_FIXED,Y,short time
Power,VoltageCheck_Wakeup,PP1V8_PHOS_FILT,0.112770,0.100662,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_PHOS_FILT,Y,short time
Power,VoltageCheck_Wakeup,PP1V8_S2_KOBOL_A_FILT,0.108724,0.100398,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP1V8_S2_KOBOL_A_FILT,Y,short time
Power,VoltageCheck_Wakeup,PP3V0_ALS_C4_CONN,0.109139,0.100149,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PP3V0_ALS_C4_CONN,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S1_SOC,0.102552,0.099056,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S1_SOC,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_CPU_SRAM,0.102647,0.098836,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_CPU_SRAM,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_CPU,0.102699,0.100017,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_CPU,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_GPU,0.104040,0.099148,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_GPU,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S1_DCS,0.104364,0.100754,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S1_DCS,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_S1_DISP,0.100807,0.099199,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_S1_DISP,Y,short time
Power,VoltageCheck_Wakeup,PPVDD_ECPU,0.101891,0.099602,VoltageCheck_Wakeup,Power VoltageCheck_Wakeup PPVDD_ECPU,Y,short time
